varsta,gen,educatie,venit_anual,vechime,tip_locuinta,valoare_credit,rata_dobanzii,procent_credit_din_venit,ani_istoric_credit,istoric_neplata,status_credit
27,1,1,87655,5,2,7000,11.49,0.08,8,0,0
31,0,3,87326,6,2,7000,5.42,0.08,8,1,0
30,0,3,80312,8,2,11200,13.49,0.14,9,0,1
30,0,4,87443,7,2,9000,15.23,0.1,10,1,0
27,0,1,60983,1,1,10000,10.74,0.16,7,1,0
35,0,2,87594,11,2,15000,10.59,0.17,6,1,0
30,0,2,87491,7,2,6000,11.99,0.07,10,0,0
32,1,3,87257,13,2,24000,6.92,0.28,8,1,0
30,1,2,87501,7,2,10000,10.0,0.11,7,0,0
29,0,4,87347,7,2,22100,7.29,0.25,5,1,0
35,1,4,61192,14,1,10000,9.91,0.16,7,1,0
31,1,1,87154,11,2,5000,6.92,0.06,10,0,0
32,0,4,80462,10,2,2000,15.28,0.02,7,0,1
27,1,1,87722,3,2,6000,5.42,0.07,10,0,0
30,0,2,87262,7,2,9600,14.17,0.11,5,1,0
29,1,1,87637,7,2,7400,5.42,0.08,8,1,0
28,1,1,87151,6,2,12000,6.92,0.14,7,1,0
27,0,2,53826,5,1,10000,15.27,0.19,7,0,1
28,1,2,87747,3,3,25000,11.11,0.28,8,0,0
31,0,4,60970,8,1,10000,12.69,0.16,8,1,0
33,0,4,60902,10,1,10000,11.01,0.16,8,1,0
27,0,3,86915,4,2,11500,6.91,0.13,10,0,0
27,1,4,87152,4,2,2600,9.25,0.03,7,0,0
29,1,1,87715,6,2,10000,6.17,0.11,10,0,0
28,1,4,60960,7,1,10000,10.74,0.16,8,0,0
30,1,1,60683,11,1,10000,11.01,0.16,5,0,0
30,0,4,61555,6,1,10000,10.36,0.16,7,1,0
32,0,2,60737,9,1,10000,9.25,0.16,8,1,0
28,1,2,87711,5,2,16000,15.95,0.18,5,1,0
27,1,4,87613,4,2,24000,11.01,0.27,9,1,0
28,0,2,60759,9,1,10000,7.88,0.16,7,1,0
28,1,3,53908,5,1,10000,13.48,0.19,8,0,1
30,1,3,60975,2,1,10000,13.22,0.16,7,1,0
30,1,1,87318,9,2,20000,10.38,0.23,5,1,0
29,1,1,87229,7,2,24000,7.88,0.28,9,1,0
34,1,1,87311,8,2,4000,7.14,0.05,9,1,0
30,1,3,87961,10,2,12000,7.88,0.14,8,1,0
29,0,4,60850,7,1,10000,11.26,0.16,6,0,0
31,1,3,53810,7,1,10000,10.71,0.19,9,0,1
27,1,4,53902,1,1,10000,11.01,0.19,10,0,1
30,1,2,87371,6,2,9000,14.22,0.1,6,1,0
29,0,1,53966,6,1,10000,15.33,0.19,8,0,1
35,1,2,87120,12,2,10750,7.51,0.12,9,0,0
28,0,2,87293,5,2,22000,10.25,0.25,6,1,0
28,1,1,87419,4,2,4000,10.99,0.05,6,0,0
29,1,2,87153,4,2,24000,10.99,0.28,6,0,0
33,0,4,54930,9,1,10000,11.01,0.18,6,0,1
33,1,2,62061,12,1,10000,16.4,0.16,7,1,0
32,1,2,61982,10,1,10000,13.06,0.16,7,0,0
27,0,1,87797,7,2,4200,11.01,0.05,5,1,0
28,1,1,62355,5,1,10000,6.92,0.16,8,0,0
28,0,4,87632,6,2,16000,14.26,0.18,9,1,0
27,1,4,62234,4,1,10000,7.88,0.16,5,0,0
27,1,1,87440,5,3,10000,8.94,0.11,6,1,0
29,1,1,87470,6,3,10000,11.01,0.11,6,1,0
28,1,4,87687,2,2,15000,8.94,0.17,9,1,0
29,1,3,79885,3,2,8200,17.04,0.1,7,0,1
31,1,3,87370,9,2,12300,14.96,0.14,5,1,0
28,1,2,87243,2,2,6000,15.37,0.07,10,1,0
32,0,1,63318,13,1,10000,5.79,0.16,9,0,0
33,0,3,63181,11,1,10000,7.14,0.16,6,1,0
30,1,1,87415,8,2,12000,10.95,0.14,5,0,0
28,0,3,87402,5,2,10000,10.95,0.11,7,1,0
27,0,1,87493,6,2,12500,11.89,0.14,8,1,0
28,1,4,63685,2,1,10000,12.69,0.16,7,0,0
27,0,2,87545,4,2,15250,13.16,0.17,5,1,0
28,0,4,87370,4,2,18000,11.89,0.21,10,1,0
28,0,2,63615,4,1,10000,6.92,0.16,8,1,0
29,0,1,63231,8,1,10000,13.23,0.16,9,1,0
33,1,2,87431,11,2,6600,11.01,0.08,9,0,0
29,1,4,87481,10,2,1000,7.68,0.01,6,0,0
28,0,0,87491,6,2,7500,6.0,0.09,10,1,0
31,1,4,63337,7,1,10000,11.83,0.16,7,1,0
29,1,4,63641,8,1,10000,8.0,0.16,8,1,0
27,1,2,87071,5,3,8000,11.09,0.09,9,1,0
33,1,1,64917,12,1,10000,15.96,0.15,9,1,0
29,1,0,87472,7,2,12000,8.49,0.14,8,1,0
28,1,4,87277,10,2,16000,11.01,0.18,6,1,0
27,0,2,64368,6,1,10000,10.25,0.16,5,1,0
33,1,1,64731,9,1,10000,8.94,0.15,9,1,0
28,1,4,64722,5,1,10000,11.89,0.15,6,1,0
28,1,1,65171,5,1,10000,5.42,0.15,5,1,0
29,1,2,87979,8,2,9000,10.59,0.1,9,0,0
33,0,4,65823,10,1,10000,8.9,0.15,5,1,0
29,1,1,88075,7,2,30000,7.49,0.34,7,1,0
31,0,3,88236,7,2,8875,11.99,0.1,7,1,0
35,1,2,65511,10,1,10000,5.42,0.15,10,1,0
32,0,4,88167,11,2,4000,5.42,0.05,10,0,0
27,0,2,68561,3,2,12000,15.95,0.18,7,0,1
35,1,0,88115,13,2,4000,10.25,0.05,6,0,0
30,1,3,66057,9,1,10000,6.17,0.15,10,0,0
29,1,3,88255,11,2,7000,13.79,0.08,8,1,0
33,1,4,66000,12,1,10000,10.99,0.15,8,0,0
29,1,2,67167,8,1,10000,9.99,0.15,10,0,0
27,0,2,88589,6,2,7000,11.01,0.08,10,0,0
28,0,4,60081,7,1,10000,10.37,0.17,9,0,1
31,1,4,66962,8,1,10000,7.74,0.15,9,0,0
33,1,4,88696,7,2,16400,13.79,0.18,6,1,0
27,1,2,88936,5,2,10000,15.7,0.11,9,0,0
34,1,1,88234,10,2,11000,12.21,0.12,8,1,0
27,0,1,88785,8,2,9200,6.03,0.1,8,1,0
30,1,4,59735,12,1,10000,15.45,0.17,5,0,1
28,1,3,88660,8,2,15600,6.03,0.18,9,1,0
27,1,2,67159,4,1,10000,14.27,0.15,7,0,0
27,1,0,88559,5,2,13000,6.03,0.15,9,0,0
31,1,4,88657,10,2,15000,11.01,0.17,8,0,0
31,1,2,67308,9,1,10000,12.42,0.15,7,1,0
32,0,4,88489,10,2,9600,7.9,0.11,7,1,0
31,1,4,66983,7,1,10000,10.59,0.15,10,0,0
32,1,2,66814,11,1,10000,8.49,0.15,10,0,0
34,1,2,88693,13,2,20675,11.01,0.23,7,0,0
32,1,3,88683,10,2,6000,15.62,0.07,8,1,0
32,1,4,89021,8,2,8500,7.29,0.1,10,0,0
27,1,2,88310,3,2,10000,5.79,0.11,8,0,0
27,1,4,67203,8,1,10000,10.25,0.15,5,1,0
29,1,4,88244,6,2,12000,7.29,0.14,10,0,0
31,0,2,88377,9,2,12000,11.01,0.14,8,1,0
29,0,4,67060,4,1,10000,12.53,0.15,9,1,0
32,0,1,67291,8,1,10000,14.42,0.15,9,1,0
28,0,4,66936,5,1,10000,9.32,0.15,8,0,0
27,0,3,88576,5,2,17000,7.88,0.19,6,0,0
28,0,1,88690,6,2,12000,13.11,0.14,9,0,0
34,1,4,66940,9,1,10000,9.51,0.15,5,1,0
28,0,2,88626,6,2,15000,11.83,0.17,9,1,0
27,0,4,67596,1,1,10000,6.54,0.15,10,1,0
35,1,1,68392,15,1,10000,12.42,0.15,5,1,0
31,0,2,88680,11,2,6800,7.74,0.08,8,0,0
33,0,3,68638,8,1,10000,11.36,0.15,6,0,0
33,0,4,68207,9,1,10000,7.74,0.15,5,1,0
28,0,4,88044,6,2,15000,11.01,0.17,6,1,0
27,0,3,68234,5,1,10000,11.36,0.15,8,0,0
28,0,4,88534,3,2,14000,12.73,0.16,6,1,0
28,0,1,88841,5,2,4200,5.79,0.05,7,1,0
29,1,4,69705,7,1,10000,18.64,0.14,6,1,0
27,1,2,88811,2,2,18000,10.99,0.2,8,1,0
27,0,1,88811,2,2,15000,13.22,0.17,5,1,0
32,1,2,88869,8,2,7200,10.2,0.08,7,1,0
34,0,1,82177,13,2,15000,13.85,0.18,5,0,1
27,1,4,88695,5,2,2100,6.76,0.02,5,0,0
34,1,4,69105,10,1,10000,11.14,0.14,8,1,0
28,0,1,89202,6,3,10000,9.88,0.11,10,1,0
30,0,2,89431,6,2,10000,14.74,0.11,8,1,0
32,1,2,88798,7,2,12000,12.42,0.14,7,1,0
34,1,4,70414,12,1,10000,10.65,0.14,9,1,0
27,1,2,89246,5,2,19950,14.96,0.22,7,1,0
34,1,1,89438,12,2,15000,12.42,0.17,7,0,0
29,0,1,70426,6,1,10000,6.99,0.14,5,1,0
32,1,2,70511,8,1,10000,10.96,0.14,10,1,0
28,1,3,70807,3,1,10000,10.25,0.14,8,1,0
27,0,2,70493,8,2,16000,16.29,0.23,8,0,1
35,1,2,89937,12,2,5000,7.9,0.06,5,1,0
34,0,4,89770,13,2,17000,14.27,0.19,10,1,0
27,1,3,71999,5,1,10000,16.32,0.14,6,1,0
29,0,4,89806,6,2,12000,11.01,0.13,9,1,0
27,1,2,89926,3,2,12100,16.89,0.13,9,0,0
32,0,1,89797,13,2,1200,7.49,0.01,9,1,0
28,1,1,89747,7,2,7800,10.99,0.09,7,1,0
29,1,4,65871,9,1,10000,13.49,0.15,9,0,1
32,0,1,89806,12,2,15000,11.11,0.17,7,0,0
30,0,2,89806,8,3,10500,10.74,0.12,8,1,0
30,0,3,89411,9,2,7625,11.01,0.09,5,0,0
28,0,2,72750,2,1,10000,8.9,0.14,9,1,0
33,0,3,89881,12,2,20500,6.54,0.23,10,1,0
29,1,4,89357,5,2,25000,11.49,0.28,6,1,0
29,1,4,89974,9,2,9000,7.51,0.1,10,1,0
32,0,1,82672,13,2,1000,14.72,0.01,9,0,1
28,0,1,90001,4,2,18000,10.75,0.2,5,0,0
29,1,4,66028,5,1,10000,11.71,0.15,7,0,1
32,1,4,89900,8,3,5000,10.62,0.06,10,1,0
30,0,1,90319,6,2,14000,13.92,0.16,10,0,0
30,1,4,73033,4,1,10000,6.03,0.14,7,1,0
32,0,4,73282,11,1,10000,12.42,0.14,9,1,0
32,0,1,89747,10,2,1800,8.94,0.02,10,0,0
30,1,1,72891,4,1,10000,7.49,0.14,7,0,0
28,0,1,65467,5,1,10000,16.49,0.15,7,0,1
35,0,4,89537,10,2,8200,8.0,0.09,5,1,0
28,1,3,89535,7,3,5450,12.67,0.06,6,0,0
34,0,3,90086,14,3,7200,6.62,0.08,7,0,0
35,1,1,73219,8,1,10000,11.11,0.14,9,1,0
29,0,4,89827,6,2,10000,11.86,0.11,8,0,0
29,0,4,90013,8,2,13000,11.26,0.14,6,1,0
28,1,2,65558,4,1,10000,16.02,0.15,8,0,1
33,0,4,73105,14,1,10000,5.79,0.14,5,1,0
34,1,1,72892,13,1,10000,9.62,0.14,9,0,0
28,1,1,72894,6,1,10000,6.54,0.14,6,0,0
34,0,2,90267,13,2,11000,9.25,0.12,9,1,0
32,1,1,90076,8,2,6400,11.01,0.07,10,0,0
32,1,3,90171,10,2,7000,7.9,0.08,9,1,0
29,1,1,89996,9,3,8725,5.99,0.1,7,0,0
28,0,2,90424,7,2,12000,11.01,0.13,6,1,0
29,0,3,73307,9,1,10000,7.88,0.14,8,1,0
27,0,1,66035,4,1,10000,15.95,0.15,9,0,1
30,0,4,90015,7,3,7500,11.01,0.08,7,0,0
31,0,4,89920,7,2,13000,7.88,0.14,10,0,0
27,0,2,83239,7,2,8000,14.26,0.1,7,0,1
32,1,1,73119,12,1,10000,7.51,0.14,9,1,0
29,0,1,65849,6,1,10000,14.96,0.15,9,0,1
28,1,1,90409,0,3,9500,10.78,0.11,9,1,0
31,1,1,90896,8,2,15000,12.99,0.17,5,1,0
34,1,2,90775,12,3,14000,9.91,0.15,5,0,0
29,1,3,73165,5,1,10000,8.59,0.14,5,0,0
28,0,3,90517,10,2,6000,13.98,0.07,9,1,0
34,0,3,72767,14,1,10000,13.57,0.14,6,0,0
27,1,1,90817,7,2,21000,10.59,0.23,7,0,0
27,1,1,73149,6,1,10000,13.22,0.14,7,0,0
28,0,1,83984,6,2,18000,17.39,0.21,7,0,1
28,0,3,91067,3,3,12000,12.69,0.13,5,1,0
29,1,1,72751,9,1,10000,11.97,0.14,5,0,0
27,1,2,72742,4,1,10000,10.62,0.14,6,0,0
29,0,3,90671,6,3,18000,12.42,0.2,9,0,0
33,1,4,73833,9,1,10000,10.74,0.14,6,1,0
30,0,1,90935,7,3,10000,14.27,0.11,6,1,0
29,1,4,74182,8,1,10000,16.07,0.13,9,0,0
28,1,2,91192,6,2,15000,8.9,0.16,9,1,0
35,1,1,90939,14,3,7600,11.01,0.08,7,0,0
27,0,2,52975,7,1,4000,13.48,0.08,7,1,0
34,1,3,53761,9,1,4000,10.36,0.07,9,0,0
33,1,2,90942,8,2,6000,7.9,0.07,8,1,0
32,1,1,91159,8,2,12000,10.65,0.13,5,1,0
27,0,1,90873,5,2,7500,8.9,0.08,10,1,0
29,0,2,90828,6,3,6000,12.69,0.07,7,0,0
28,1,1,54689,5,1,4000,11.01,0.07,8,1,0
28,1,2,91113,6,2,16800,6.03,0.18,8,1,0
35,1,3,91085,16,2,4000,14.27,0.04,5,1,0
27,0,2,90865,6,2,3500,6.03,0.04,10,1,0
29,1,1,47881,9,1,4000,15.99,0.08,5,0,1
28,0,1,91096,7,2,15000,14.65,0.16,7,1,0
32,1,2,91261,11,2,5600,15.96,0.06,9,1,0
31,1,1,55319,7,1,4000,13.43,0.07,6,1,0
28,0,2,84079,5,2,30000,11.01,0.36,9,0,1
27,0,4,90549,5,2,6625,11.01,0.07,10,1,0
30,0,1,91370,8,2,18750,7.9,0.21,6,0,0
31,1,4,90969,8,2,16500,16.77,0.18,8,0,0
30,1,1,55000,8,1,4000,10.59,0.07,8,0,0
29,1,4,55164,6,1,4000,11.48,0.07,7,0,0
35,1,1,90781,17,2,20000,13.49,0.22,5,1,0
32,1,3,90929,13,2,14000,6.03,0.15,10,0,0
27,1,1,55575,3,1,4000,13.99,0.07,5,0,0
33,1,2,90702,10,2,6000,7.51,0.07,8,1,0
32,1,4,90372,14,2,12000,11.71,0.13,6,0,0
31,0,3,75190,11,1,10000,12.84,0.13,5,1,0
34,0,4,91026,10,2,3000,7.9,0.03,5,0,0
31,1,1,83391,7,2,4050,7.51,0.05,7,0,1
35,0,1,84100,14,2,25500,17.27,0.3,5,0,1
29,1,4,76425,4,1,10000,7.49,0.13,8,1,0
29,0,1,76447,3,1,10000,15.33,0.13,9,1,0
33,1,4,91273,9,2,25000,10.65,0.27,7,1,0
27,0,2,77720,9,1,10000,15.27,0.13,10,0,0
32,1,2,77546,5,1,10000,12.69,0.13,10,1,0
29,1,2,91182,8,2,8000,12.99,0.09,10,1,0
29,0,2,91214,8,2,4200,5.42,0.05,9,1,0
30,0,1,77577,6,1,10000,11.99,0.13,6,0,0
28,0,1,77797,6,1,10000,11.66,0.13,8,1,0
28,0,3,77969,6,1,10000,10.65,0.13,7,1,0
31,1,0,90760,9,2,13800,11.01,0.15,9,1,0
29,0,3,90934,9,2,8000,5.42,0.09,5,1,0
31,0,1,91145,7,2,3000,8.49,0.03,5,1,0
29,0,2,78431,6,1,10000,8.94,0.13,7,0,0
29,1,1,90995,6,2,9000,11.01,0.1,6,1,0
32,1,2,91113,10,2,5000,11.49,0.05,8,1,0
28,0,4,78535,6,1,10000,13.48,0.13,7,0,0
33,0,1,90983,10,2,10000,10.99,0.11,10,1,0
32,1,4,90789,7,2,16000,13.49,0.18,8,0,0
31,1,4,79023,7,1,10000,7.66,0.13,5,0,0
30,1,1,91146,9,2,5000,11.01,0.05,10,0,0
35,0,1,71866,10,1,10000,13.49,0.14,10,0,1
30,0,4,78938,7,1,10000,14.27,0.13,7,1,0
29,1,4,90915,7,3,5000,15.62,0.05,10,1,0
33,0,4,79137,12,1,10000,11.99,0.13,9,1,0
27,0,4,90731,3,3,16000,16.89,0.18,5,1,0
29,0,3,91273,8,2,8000,11.99,0.09,5,1,0
31,1,4,91075,8,2,2500,12.99,0.03,5,1,0
30,1,2,79281,7,1,10000,12.73,0.13,6,1,0
27,1,2,71714,6,2,4000,5.42,0.06,6,0,1
28,1,1,78631,3,1,10000,14.96,0.13,6,1,0
28,1,3,79245,3,1,10000,7.88,0.13,6,0,0
27,1,2,80269,4,1,10000,7.9,0.12,7,0,0
35,1,2,91040,12,2,10000,7.29,0.11,9,1,0
29,0,4,80183,8,1,10000,7.9,0.12,6,1,0
28,0,1,80144,6,1,10000,7.9,0.12,9,1,0
32,1,4,79971,8,1,10000,11.71,0.13,9,1,0
33,1,1,80731,8,1,10000,10.95,0.12,6,1,0
35,0,1,90855,13,2,9000,5.79,0.1,9,1,0
31,1,2,90997,8,2,12000,7.29,0.13,10,0,0
29,1,1,91031,3,2,16950,10.37,0.19,10,1,0
27,1,2,90992,5,2,10000,11.01,0.11,7,1,0
30,0,1,81561,7,1,10000,11.01,0.12,7,0,0
35,1,1,82080,12,1,10000,10.65,0.12,7,1,0
28,0,2,71509,2,2,20000,14.91,0.28,10,0,1
29,0,4,82509,7,1,10000,14.27,0.12,8,1,0
32,1,2,75621,8,1,10000,17.27,0.13,7,0,1
29,1,1,82783,2,1,10000,10.65,0.12,5,1,0
34,1,3,91173,12,2,20000,13.06,0.22,8,1,0
34,1,1,91007,12,2,8000,5.42,0.09,10,1,0
30,1,1,82934,6,1,10000,10.75,0.12,7,1,0
27,1,4,82764,5,1,10000,11.01,0.12,5,0,0
34,0,1,90685,9,2,10000,11.11,0.11,10,1,0
28,1,4,83188,5,1,10000,11.01,0.12,5,0,0
29,0,2,83330,6,1,10000,12.53,0.12,7,1,0
30,0,4,83607,7,1,10000,7.88,0.12,10,0,0
29,0,1,90940,8,2,10000,5.42,0.11,9,1,0
34,1,4,83978,9,1,10000,12.18,0.12,6,0,0
30,0,4,91255,6,2,15000,12.98,0.16,8,0,0
33,1,2,91273,12,2,12000,5.42,0.13,10,0,0
27,1,3,85021,3,1,10000,10.65,0.12,10,0,0
29,0,1,91066,8,2,6125,11.01,0.07,8,1,0
28,1,4,83977,6,2,15000,6.54,0.18,5,0,1
31,1,1,85020,7,1,10000,11.01,0.12,8,1,0
33,0,2,91174,13,3,17000,6.54,0.19,5,0,0
29,0,1,85142,6,1,10000,11.01,0.12,8,0,0
35,0,3,85033,9,1,10000,13.98,0.12,7,1,0
27,0,1,90930,3,2,10000,5.79,0.11,7,1,0
32,1,4,91052,8,2,5000,12.61,0.05,10,1,0
35,0,4,85290,12,1,10000,16.45,0.12,10,1,0
28,0,1,84814,5,1,10000,13.48,0.12,9,1,0
28,0,4,90739,4,2,16000,6.17,0.18,6,1,0
27,1,2,84887,4,1,10000,10.99,0.12,6,0,0
35,1,4,85567,16,1,10000,6.62,0.12,5,0,0
30,0,3,90952,6,3,10000,7.88,0.11,5,1,0
30,1,3,91081,6,2,8000,7.14,0.09,9,1,0
32,1,1,91203,9,2,10000,10.38,0.11,10,0,0
29,0,1,91063,7,2,4000,10.75,0.04,9,0,0
27,1,1,85965,3,1,10000,12.53,0.12,6,1,0
33,1,2,90962,10,2,10000,7.88,0.11,9,1,0
30,0,0,91056,9,2,15000,7.88,0.16,9,1,0
29,1,2,71504,7,2,3000,17.19,0.04,6,0,1
29,0,3,86738,7,1,10000,13.57,0.12,6,0,0
29,1,4,90873,5,3,12000,7.51,0.13,5,0,0
33,0,2,90766,9,2,12000,11.01,0.13,8,1,0
31,1,1,90871,10,2,12000,10.38,0.13,10,0,0
30,0,1,91069,4,2,21000,14.35,0.23,5,0,0
30,0,2,80242,7,1,10000,14.83,0.12,9,0,1
30,0,2,87194,6,1,10000,9.99,0.11,7,1,0
34,1,0,87246,8,1,10000,7.51,0.11,7,1,0
28,1,3,90745,5,2,10500,11.01,0.12,9,1,0
27,1,4,91053,4,2,4000,11.49,0.04,7,0,0
34,1,3,90637,10,2,6000,7.51,0.07,7,1,0
28,0,2,80123,6,1,10000,15.7,0.12,5,0,1
27,1,1,91138,3,3,25000,13.85,0.27,10,1,0
29,1,1,91394,6,2,4200,10.99,0.05,6,1,0
28,1,1,83520,6,2,25000,19.41,0.3,5,0,1
34,1,4,88526,7,1,10000,11.11,0.11,10,1,0
32,0,4,88804,7,1,10000,8.59,0.11,8,1,0
32,1,4,90865,9,2,20000,16.45,0.22,8,1,0
28,1,1,91172,4,2,9600,10.62,0.11,7,1,0
28,1,2,90070,9,1,10000,11.71,0.11,8,1,0
33,1,1,89597,11,1,10000,11.01,0.11,8,0,0
33,1,4,90548,13,1,10000,16.89,0.11,10,0,0
27,0,1,90730,3,2,20150,11.36,0.22,6,1,0
33,0,3,90998,12,1,10000,11.01,0.11,6,1,0
28,1,2,90965,9,1,10000,7.9,0.11,5,0,0
35,0,4,91002,14,3,25000,10.99,0.27,7,0,0
27,1,4,91054,3,2,8500,17.19,0.09,5,0,0
29,1,4,90953,5,2,14400,13.92,0.16,9,0,0
32,1,4,91017,9,2,22000,13.92,0.24,10,1,0
32,1,4,91216,9,1,10000,7.29,0.11,10,1,0
32,0,1,91266,11,2,2000,15.65,0.02,10,0,0
30,0,4,91170,7,1,10000,7.29,0.11,9,1,0
27,0,4,90871,5,1,10000,9.63,0.11,9,0,0
34,1,1,91278,13,1,10000,10.0,0.11,8,1,0
27,1,3,90991,9,2,23200,11.01,0.25,9,1,0
34,1,1,71472,7,2,12000,20.0,0.17,10,0,1
32,1,2,91059,8,2,15000,13.57,0.16,6,1,0
31,1,1,90804,8,2,15600,11.83,0.17,5,1,0
30,0,2,91178,5,2,15000,11.48,0.16,7,1,0
28,1,1,91351,1,2,20000,12.18,0.22,5,0,0
28,1,1,90802,7,2,6000,11.48,0.07,8,1,0
27,0,1,90659,8,2,18000,13.57,0.2,9,1,0
31,0,3,90982,8,1,10000,13.47,0.11,6,1,0
28,1,4,91421,3,2,9800,11.01,0.11,7,0,0
29,1,1,90587,7,2,10000,11.48,0.11,10,1,0
28,0,1,93789,4,1,10000,9.2,0.11,7,1,0
31,0,4,73726,8,1,10000,16.49,0.14,6,0,1
31,0,3,91283,6,2,8000,18.21,0.09,7,0,0
34,0,4,91029,9,2,8400,11.01,0.09,8,0,0
29,1,1,91076,6,2,12000,9.63,0.13,6,1,0
32,1,3,91097,8,2,10000,11.89,0.11,5,0,0
31,0,1,95154,6,1,10000,11.41,0.11,8,1,0
35,1,4,95446,17,1,10000,7.51,0.1,8,1,0
33,0,1,90887,13,2,4000,14.11,0.04,7,0,0
28,1,2,90908,5,2,10000,12.21,0.11,5,0,0
28,0,2,96260,5,1,10000,7.66,0.1,10,1,0
29,0,1,97036,8,1,10000,17.27,0.1,8,0,0
30,1,2,83579,5,2,8500,11.01,0.1,5,0,1
34,1,4,96944,12,1,10000,9.91,0.1,7,0,0
28,0,4,91064,6,0,7200,15.05,0.08,6,1,0
31,0,4,90973,8,2,20000,14.74,0.22,10,0,0
31,1,4,96995,9,1,10000,11.01,0.1,9,0,0
27,1,2,90999,6,3,6000,13.47,0.07,7,1,0
27,1,4,91024,3,2,4200,9.32,0.05,8,1,0
27,1,1,91221,5,2,8000,10.95,0.09,7,1,0
33,0,1,91403,10,2,15000,12.21,0.16,10,1,0
34,0,4,90967,10,2,6500,9.38,0.07,7,1,0
31,0,1,96689,8,1,10000,7.66,0.1,7,1,0
27,1,4,90652,3,2,3900,10.51,0.04,8,1,0
27,0,4,71500,5,2,7500,15.07,0.1,9,0,1
28,0,2,91151,4,2,15250,11.34,0.17,5,1,0
33,1,1,91127,9,3,6000,7.68,0.07,7,1,0
29,1,2,91053,8,2,3000,9.45,0.03,10,1,0
30,1,2,83468,6,2,14000,10.14,0.17,10,0,1
31,0,4,96650,8,1,10000,8.59,0.1,6,1,0
27,1,4,90818,6,2,21000,15.2,0.23,8,1,0
27,1,1,90699,4,3,7500,8.38,0.08,6,1,0
29,1,4,83709,8,2,25000,12.8,0.3,5,0,1
27,0,1,97057,1,1,10000,15.2,0.1,7,1,0
35,0,2,90882,15,2,5000,8.7,0.06,9,1,0
35,0,2,97051,17,1,10000,7.51,0.1,10,1,0
30,1,2,98411,7,1,10000,6.91,0.1,9,1,0
27,0,1,91098,6,2,18050,10.0,0.2,10,1,0
32,0,1,91310,8,2,15000,11.58,0.16,5,1,0
27,0,1,91614,4,2,6000,7.74,0.07,9,1,0
27,1,4,91568,6,2,9000,7.9,0.1,5,0,0
28,1,4,91594,3,2,3500,14.91,0.04,9,1,0
35,0,1,92012,9,2,22000,9.88,0.24,8,1,0
29,1,1,100669,5,1,10000,11.99,0.1,6,0,0
27,1,2,91827,3,2,25000,13.61,0.27,6,0,0
28,1,1,100756,5,1,10000,11.86,0.1,10,0,0
28,1,3,80215,3,1,10000,15.33,0.12,5,0,1
27,1,0,91743,4,2,10000,8.94,0.11,10,0,0
30,0,2,91700,10,2,10000,13.48,0.11,8,1,0
33,0,4,91554,10,2,22000,10.25,0.24,10,1,0
27,1,2,94400,5,1,10000,13.85,0.11,5,0,1
29,1,4,72707,8,2,9600,13.67,0.13,10,0,1
27,1,1,91865,3,2,4000,9.32,0.04,9,1,0
33,0,3,94545,8,1,10000,13.06,0.11,9,0,1
30,0,1,72622,7,2,17000,16.89,0.23,8,0,1
29,1,1,92297,5,3,8000,10.74,0.09,10,0,0
32,0,2,102380,11,1,10000,9.88,0.1,10,1,0
33,0,3,102904,15,1,10000,8.0,0.1,10,1,0
27,1,4,103294,5,1,10000,10.51,0.1,7,1,0
29,1,2,92281,8,3,28000,16.77,0.3,10,0,0
33,0,1,103124,9,1,10000,11.01,0.1,5,1,0
30,1,1,102952,9,1,10000,6.62,0.1,9,1,0
27,1,4,92287,7,2,6400,10.65,0.07,7,1,0
28,1,1,84667,2,2,9000,5.42,0.11,7,0,1
34,1,4,103238,13,1,10000,12.87,0.1,7,1,0
30,1,3,102873,5,1,10000,13.16,0.1,10,1,0
27,0,2,92241,5,2,12000,11.01,0.13,6,0,0
35,1,1,92618,16,2,10000,5.42,0.11,10,1,0
30,1,1,92330,9,2,6250,7.88,0.07,10,1,0
27,1,1,103278,5,1,10000,9.99,0.1,9,1,0
27,0,4,92341,3,2,10000,10.99,0.11,9,1,0
29,1,4,106820,5,1,10000,7.51,0.09,5,1,0
27,1,4,106576,2,1,10000,7.51,0.09,7,0,0
31,0,4,107494,10,1,10000,10.99,0.09,9,1,0
27,1,4,108839,5,1,10000,10.0,0.09,5,1,0
34,0,1,84934,11,2,17000,11.14,0.2,8,0,1
31,1,1,94540,13,1,10000,14.27,0.11,10,0,1
27,1,4,109343,6,1,10000,14.27,0.09,8,1,0
30,1,4,92280,7,2,12000,11.14,0.13,5,0,0
29,0,4,92401,6,2,4800,6.99,0.05,7,0,0
30,0,2,92647,7,2,3200,8.49,0.03,7,1,0
29,1,4,92495,8,2,20000,6.91,0.22,7,1,0
33,0,1,92200,10,2,10400,7.66,0.11,5,1,0
27,0,1,108806,4,1,10000,7.49,0.09,10,0,0
30,0,1,108963,10,1,10000,15.62,0.09,6,1,0
30,1,3,92770,3,2,12000,6.54,0.13,5,1,0
27,1,3,108756,5,1,10000,7.66,0.09,7,1,0
28,0,4,93198,7,2,10000,12.42,0.11,7,1,0
29,0,1,92695,6,2,13475,8.94,0.15,9,1,0
32,1,1,109180,10,1,10000,11.12,0.09,8,1,0
29,1,2,92685,8,2,17600,13.16,0.19,7,0,0
30,0,4,108698,3,1,10000,14.18,0.09,10,1,0
27,0,3,93149,3,2,17000,12.42,0.18,10,0,0
