varsta,gen,educatie,venit_anual,vechime,tip_locuinta,valoare_credit,rata_dobanzii,procent_credit_din_venit,ani_istoric_credit,istoric_neplata,status_credit
22,feminin,Master,311228,0,Inchiriat,1758160,17.04,5.65,2,0,0
21,feminin,Liceu,269154,0,Inchiriat,1426834,11.01,5.3,3,0,0
26,masculin,Master,347952,4,Proprietate,2606069,7.51,7.49,4,0,0
25,masculin,Liceu,351028,4,Ipotecata,907275,7.29,2.58,3,1,0
22,feminin,Licenta,283362,2,Inchiriat,1086960,13.57,3.84,2,0,1
23,masculin,Liceu,303975,3,Inchiriat,714848,11.58,2.35,3,1,0
22,masculin,Licenta,287638,0,Inchiriat,1535279,10.39,5.34,2,0,0
22,feminin,Master,29598,0,Ipotecata,43854,15.62,1.48,3,0,1
23,feminin,Licenta,53911,0,Inchiriat,325196,11.71,6.03,3,0,0
25,feminin,Postliceala,448744,0,Inchiriat,1707666,11.11,3.81,3,1,0
26,feminin,Liceu,289478,2,Inchiriat,1352312,7.9,4.67,3,0,0
23,feminin,Postliceala,191664,0,Inchiriat,631430,8.49,3.29,3,0,1
24,feminin,Master,274053,6,Proprietate,1609884,16.29,5.87,4,0,0
23,feminin,Liceu,305259,2,Inchiriat,200415,7.9,0.66,4,1,1
23,masculin,Licenta,78031,2,Inchiriat,602769,12.53,7.72,3,0,0
23,masculin,Licenta,244022,0,Inchiriat,1058966,13.16,4.34,3,0,0
25,feminin,Liceu,387824,4,Ipotecata,333533,11.83,0.86,4,1,0
26,masculin,Postliceala,408013,4,Ipotecata,647456,6.62,1.59,3,1,0
23,feminin,Licenta,57463,0,Inchiriat,100246,11.14,1.74,4,0,1
23,masculin,Liceu,190867,2,Inchiriat,948638,11.01,4.97,2,1,0
24,feminin,Licenta,73211,3,Inchiriat,584509,13.23,7.98,4,0,0
23,masculin,Postliceala,374035,0,Inchiriat,1518279,10.99,4.06,2,0,0
25,masculin,Master,54247,0,Ipotecata,300345,6.99,5.54,4,1,0
25,feminin,Licenta,391469,3,Ipotecata,1558869,5.99,3.98,4,0,1
22,masculin,Liceu,401736,0,Ipotecata,1766596,10.75,4.4,3,1,0
22,feminin,Liceu,448338,0,Inchiriat,1082742,14.42,2.42,3,0,1
26,masculin,Liceu,155198,3,Ipotecata,109115,10.59,0.7,3,0,1
25,masculin,Licenta,85546,0,Ipotecata,261976,8.94,3.06,4,1,0
23,feminin,Master,273445,0,Ipotecata,881180,7.9,3.22,3,0,1
24,masculin,Liceu,26350,1,Inchiriat,80975,11.26,3.07,3,0,1
23,masculin,Postliceala,302504,4,Inchiriat,1816080,11.36,6.0,4,0,0
26,masculin,Liceu,407494,2,Ipotecata,2475984,10.59,6.08,4,0,0
24,masculin,Postliceala,140955,0,Ipotecata,81176,10.74,0.58,3,1,0
26,masculin,Master,182605,4,Ipotecata,87002,11.01,0.48,4,0,1
23,feminin,Licenta,424236,0,Inchiriat,1690963,7.49,3.99,3,1,0
23,feminin,Postliceala,80557,2,Ipotecata,65460,8.49,0.81,4,1,1
24,feminin,Liceu,378293,0,Inchiriat,671510,8.49,1.78,2,1,0
25,masculin,Liceu,448407,4,Proprietate,1368506,5.42,3.05,4,0,1
23,masculin,Postliceala,441398,0,Ipotecata,2755691,9.33,6.24,2,0,0
26,feminin,Master,152470,6,Inchiriat,122186,11.01,0.8,3,1,0
25,feminin,Liceu,76194,3,Inchiriat,157870,11.86,2.07,4,1,0
23,masculin,Licenta,190399,0,Inchiriat,45926,15.2,0.24,4,0,1
23,masculin,Liceu,126545,3,Inchiriat,715123,11.11,5.65,2,1,0
22,masculin,Licenta,43798,0,Inchiriat,341538,12.42,7.8,4,0,0
24,masculin,Licenta,274392,4,Proprietate,2019878,15.57,7.36,4,0,0
26,masculin,Postliceala,99307,3,Ipotecata,391601,6.03,3.94,3,0,1
23,masculin,Liceu,341236,0,Inchiriat,129904,7.29,0.38,2,0,1
25,masculin,Master,85793,0,Inchiriat,219443,10.36,2.56,3,0,1
22,feminin,Postliceala,207769,0,Ipotecata,1296777,14.26,6.24,4,1,0
24,masculin,Licenta,111720,4,Inchiriat,678611,9.96,6.07,3,0,0
24,masculin,Liceu,86731,0,Inchiriat,269993,9.25,3.11,4,0,1
22,masculin,Licenta,437036,0,Proprietate,1885248,11.01,4.31,2,1,0
24,masculin,Licenta,413588,0,Ipotecata,146253,11.01,0.35,3,0,1
24,masculin,Master,441997,4,Proprietate,2635185,7.29,5.96,3,1,1
22,feminin,Licenta,232988,0,Proprietate,357304,7.74,1.53,4,1,0
22,masculin,Master,366523,0,Inchiriat,2699451,12.73,7.37,2,0,0
25,feminin,Liceu,156429,4,Ipotecata,58912,7.4,0.38,4,1,0
22,feminin,Liceu,374807,0,Inchiriat,1259710,12.99,3.36,2,1,0
23,masculin,Licenta,305288,0,Proprietate,1586382,10.08,5.2,3,0,0
25,feminin,Liceu,303602,2,Inchiriat,2248669,13.99,7.41,4,0,0
24,feminin,Liceu,321580,4,Ipotecata,347880,14.83,1.08,3,1,0
21,feminin,Liceu,294586,0,Ipotecata,1806855,15.68,6.13,2,0,0
22,feminin,Postliceala,205032,0,Proprietate,483952,7.75,2.36,2,0,1
24,masculin,Master,70691,2,Ipotecata,400608,6.03,5.67,4,0,0
25,feminin,Postliceala,294204,5,Inchiriat,1462136,10.28,4.97,3,1,0
25,masculin,Postliceala,39861,6,Inchiriat,52931,11.01,1.33,2,1,0
22,feminin,Master,99821,0,Ipotecata,668594,6.54,6.7,2,1,0
22,feminin,Licenta,34362,0,Inchiriat,158165,18.64,4.6,4,0,0
22,masculin,Licenta,158708,2,Ipotecata,599751,14.84,3.78,3,1,0
21,feminin,Licenta,41571,0,Inchiriat,287145,13.35,6.91,3,0,0
22,masculin,Liceu,212606,2,Inchiriat,248242,6.99,1.17,3,1,1
26,feminin,Master,29628,3,Ipotecata,152480,8.9,5.15,4,1,0
23,masculin,Postliceala,391375,0,Inchiriat,2768801,10.59,7.07,3,1,1
26,feminin,Liceu,399328,4,Ipotecata,363292,11.86,0.91,3,0,1
23,feminin,Postliceala,406206,4,Ipotecata,2213672,16.0,5.45,2,0,0
26,masculin,Doctorat,368275,3,Inchiriat,2228331,12.69,6.05,4,0,0
22,masculin,Licenta,144170,0,Ipotecata,322637,16.77,2.24,3,1,0
22,feminin,Postliceala,349757,0,Ipotecata,2421618,11.01,6.92,2,0,0
22,feminin,Master,416552,0,Inchiriat,1033751,12.42,2.48,3,1,0
26,masculin,Licenta,315366,0,Proprietate,1484295,9.62,4.71,3,1,0
23,feminin,Master,144604,0,Inchiriat,19967,10.99,0.14,3,0,1
25,feminin,Liceu,220797,3,Ipotecata,868918,13.87,3.94,4,1,0
24,feminin,Postliceala,312266,3,Ipotecata,2276069,11.49,7.29,4,1,0
21,masculin,Licenta,351399,0,Ipotecata,2002429,13.98,5.7,3,1,0
24,masculin,Postliceala,184412,0,Inchiriat,1192610,7.49,6.47,4,0,0
24,masculin,Postliceala,335788,0,Inchiriat,159210,7.14,0.47,2,1,0
24,masculin,Postliceala,157582,1,Inchiriat,317846,7.9,2.02,2,0,1
21,masculin,Licenta,321576,0,Inchiriat,215142,10.62,0.67,2,1,0
22,masculin,Liceu,298086,0,Inchiriat,1154857,9.63,3.87,4,0,1
24,feminin,Liceu,207779,2,Ipotecata,1485767,5.42,7.15,3,0,0
22,feminin,Postliceala,212351,1,Ipotecata,903503,5.79,4.25,3,0,1
22,masculin,Postliceala,353514,0,Ipotecata,1873736,12.18,5.3,4,1,1
22,masculin,Master,281542,0,Inchiriat,1435417,11.48,5.1,4,0,0
21,masculin,Master,356077,0,Inchiriat,2107434,11.01,5.92,3,0,0
23,masculin,Master,73418,0,Proprietate,579317,13.24,7.89,3,0,0
22,feminin,Master,117101,0,Ipotecata,185638,9.91,1.59,4,1,0
22,masculin,Liceu,101385,0,Inchiriat,535412,13.11,5.28,3,0,0
24,feminin,Licenta,70934,3,Ipotecata,342697,12.69,4.83,4,1,0
22,masculin,Postliceala,370583,0,Ipotecata,2352093,11.83,6.35,2,1,0
22,feminin,Licenta,321931,1,Proprietate,547320,7.68,1.7,4,1,0
23,masculin,Licenta,101163,0,Inchiriat,53528,7.51,0.53,2,0,1
26,masculin,Licenta,64430,0,Ipotecata,489811,18.25,7.6,2,1,0
26,feminin,Postliceala,304893,6,Inchiriat,1168685,7.29,3.83,2,1,0
25,feminin,Licenta,164427,5,Inchiriat,772323,11.01,4.7,2,0,0
23,masculin,Postliceala,326327,5,Inchiriat,1506949,9.99,4.62,2,0,0
26,masculin,Master,427111,1,Inchiriat,2343796,16.49,5.49,2,0,0
25,feminin,Postliceala,203428,4,Inchiriat,61648,16.29,0.3,4,0,1
24,masculin,Postliceala,369182,2,Inchiriat,291771,13.85,0.79,4,1,0
23,masculin,Master,61179,3,Inchiriat,214545,11.11,3.51,3,0,1
24,feminin,Liceu,424433,0,Ipotecata,1069308,14.26,2.52,4,1,0
22,feminin,Master,343784,3,Inchiriat,437666,11.12,1.27,4,1,0
22,masculin,Postliceala,67610,1,Inchiriat,389798,11.01,5.77,3,0,0
24,masculin,Liceu,233446,0,Ipotecata,281303,10.37,1.21,3,1,1
21,masculin,Licenta,328937,2,Ipotecata,915650,9.88,2.78,4,1,0
23,feminin,Postliceala,385626,0,Ipotecata,1268735,7.49,3.29,4,1,0
23,masculin,Master,431239,1,Inchiriat,355882,6.92,0.83,4,0,1
24,masculin,Postliceala,329769,0,Ipotecata,2120804,9.99,6.43,4,0,0
22,feminin,Postliceala,129335,0,Proprietate,417701,7.49,3.23,3,1,0
23,feminin,Master,61649,3,Inchiriat,279347,8.0,4.53,3,1,0
23,feminin,Licenta,168293,1,Inchiriat,850133,14.91,5.05,2,0,1
22,masculin,Postliceala,211402,0,Inchiriat,420959,11.01,1.99,2,0,1
25,masculin,Master,445757,6,Proprietate,2328589,6.76,5.22,3,0,1
22,feminin,Liceu,332246,0,Inchiriat,2374770,11.49,7.15,3,0,0
22,masculin,Postliceala,111823,2,Ipotecata,486154,7.88,4.35,4,1,0
26,masculin,Licenta,179946,1,Ipotecata,488755,9.32,2.72,2,1,1
26,masculin,Master,174405,4,Inchiriat,106970,11.01,0.61,2,0,1
22,masculin,Licenta,39736,2,Ipotecata,249166,11.12,6.27,4,1,0
22,masculin,Postliceala,126290,0,Inchiriat,582634,12.87,4.61,3,0,0
21,feminin,Liceu,166803,0,Proprietate,300318,7.29,1.8,2,1,0
22,masculin,Postliceala,349486,0,Inchiriat,2242110,10.59,6.42,3,0,0
22,feminin,Postliceala,61784,0,Inchiriat,122003,10.25,1.97,4,0,1
26,masculin,Liceu,357436,3,Ipotecata,2693680,15.33,7.54,2,1,0
22,masculin,Master,319622,1,Ipotecata,1145413,6.99,3.58,2,1,0
26,feminin,Licenta,154316,5,Ipotecata,377109,6.91,2.44,4,0,1
25,feminin,Liceu,63527,4,Inchiriat,379692,9.63,5.98,3,0,0
22,masculin,Postliceala,30203,2,Inchiriat,204838,12.73,6.78,4,1,1
23,feminin,Licenta,326480,3,Ipotecata,1385040,12.99,4.24,2,0,1
26,feminin,Liceu,220300,3,Ipotecata,460462,15.96,2.09,3,1,1
25,feminin,Licenta,86292,3,Ipotecata,664510,12.73,7.7,3,1,0
23,masculin,Licenta,205471,0,Inchiriat,1139225,14.54,5.54,2,0,0
26,masculin,Liceu,429144,2,Inchiriat,3126580,7.9,7.29,3,0,0
25,feminin,Master,31600,6,Ipotecata,119410,8.49,3.78,2,1,0
21,feminin,Liceu,24990,3,Inchiriat,21811,10.25,0.87,2,1,0
23,feminin,Licenta,393290,0,Ipotecata,3111787,5.42,7.91,4,0,0
21,masculin,Liceu,288604,0,Ipotecata,1299757,7.9,4.5,4,1,0
23,feminin,Licenta,325896,0,Inchiriat,276755,9.63,0.85,4,0,1
22,masculin,Liceu,248455,0,Inchiriat,1450338,11.26,5.84,4,0,0
26,masculin,Liceu,86333,3,Inchiriat,483797,12.42,5.6,2,0,0
24,feminin,Liceu,276117,1,Inchiriat,1401709,7.14,5.08,3,1,0
22,masculin,Licenta,44802,1,Inchiriat,28609,15.05,0.64,2,0,1
24,feminin,Licenta,199286,1,Inchiriat,1049598,20.0,5.27,4,0,1
21,masculin,Master,68562,1,Ipotecata,309931,9.63,4.52,4,1,0
22,masculin,Liceu,350232,4,Proprietate,1320282,6.03,3.77,3,0,1
26,feminin,Licenta,321207,5,Inchiriat,1948500,11.91,6.07,2,1,0
23,masculin,Master,135693,0,Inchiriat,137625,7.14,1.01,2,1,0
22,masculin,Liceu,125303,1,Inchiriat,905735,10.2,7.23,4,1,0
22,feminin,Master,249082,2,Inchiriat,720814,6.92,2.89,4,1,1
25,masculin,Liceu,396174,1,Ipotecata,2261866,7.14,5.71,3,1,0
22,feminin,Postliceala,146389,1,Ipotecata,686193,6.76,4.69,4,0,0
22,masculin,Postliceala,309203,2,Ipotecata,2107159,11.83,6.81,3,1,0
25,masculin,Liceu,186757,5,Inchiriat,339856,11.01,1.82,4,0,1
26,masculin,Postliceala,313972,2,Ipotecata,86710,8.0,0.28,3,1,0
22,feminin,Licenta,73725,0,Inchiriat,406673,9.32,5.52,4,1,1
24,feminin,Liceu,442664,3,Inchiriat,1076813,11.01,2.43,2,0,1
22,feminin,Liceu,374522,1,Ipotecata,1696347,10.37,4.53,2,1,1
23,feminin,Licenta,299263,0,Ipotecata,1233319,15.31,4.12,4,0,1
22,masculin,Postliceala,175687,0,Ipotecata,633362,11.01,3.61,4,0,1
25,feminin,Master,126759,0,Inchiriat,572871,10.99,4.52,4,0,0
26,masculin,Master,48540,0,Ipotecata,9733,11.01,0.2,2,0,1
25,masculin,Postliceala,70138,0,Inchiriat,87627,10.25,1.25,3,1,0
25,masculin,Licenta,30637,0,Inchiriat,229309,14.59,7.48,3,0,0
22,feminin,Postliceala,348616,2,Inchiriat,2126668,14.22,6.1,2,0,0
26,masculin,Licenta,63037,4,Inchiriat,317190,8.9,5.03,2,0,0
25,feminin,Licenta,180216,0,Ipotecata,808582,5.42,4.49,4,1,0
26,masculin,Postliceala,448171,5,Ipotecata,1591047,10.62,3.55,4,1,0
22,feminin,Licenta,416339,0,Inchiriat,2659816,13.35,6.39,2,0,0
22,masculin,Licenta,326225,2,Inchiriat,916870,6.99,2.81,2,1,0
25,feminin,Master,270311,2,Ipotecata,804280,7.49,2.98,3,1,0
25,feminin,Licenta,243542,3,Inchiriat,1198482,6.17,4.92,3,1,0
24,masculin,Postliceala,144652,0,Inchiriat,428462,11.89,2.96,4,0,1
24,feminin,Master,344390,2,Inchiriat,1116291,13.43,3.24,4,1,0
24,masculin,Licenta,256989,0,Inchiriat,1323776,8.88,5.15,2,1,0
26,masculin,Master,52402,6,Inchiriat,206131,11.01,3.93,2,0,1
24,feminin,Liceu,43420,2,Inchiriat,299979,11.34,6.91,2,0,0
23,feminin,Licenta,447261,1,Inchiriat,231745,8.94,0.52,2,0,1
24,masculin,Liceu,369962,2,Inchiriat,1593320,7.29,4.31,3,0,0
21,masculin,Liceu,113940,0,Proprietate,582355,13.61,5.11,2,1,0
24,feminin,Postliceala,65362,1,Inchiriat,74895,10.99,1.15,4,0,1
25,masculin,Postliceala,169498,1,Inchiriat,167296,12.92,0.99,2,0,1
22,feminin,Licenta,51713,2,Proprietate,188776,7.88,3.65,3,1,0
26,feminin,Postliceala,37920,6,Ipotecata,173737,12.68,4.58,2,1,0
21,masculin,Postliceala,57841,0,Ipotecata,400302,10.75,6.92,2,1,1
25,masculin,Licenta,82893,5,Ipotecata,152811,7.51,1.84,3,1,0
22,feminin,Licenta,105073,1,Inchiriat,714144,11.49,6.8,4,1,0
25,masculin,Postliceala,226725,0,Inchiriat,1321784,16.45,5.83,3,1,0
24,feminin,Liceu,45438,1,Inchiriat,8984,7.51,0.2,4,1,0
24,feminin,Licenta,405961,1,Inchiriat,2815967,11.01,6.94,2,0,0
23,masculin,Licenta,216982,4,Inchiriat,1654688,6.91,7.63,3,1,0
24,masculin,Liceu,88818,1,Ipotecata,380280,8.9,4.28,4,1,1
24,feminin,Liceu,333619,0,Ipotecata,1294514,11.36,3.88,2,1,0
26,feminin,Licenta,42039,4,Inchiriat,316322,14.96,7.52,2,0,0
26,masculin,Licenta,273498,3,Inchiriat,1359845,10.91,4.97,3,0,0
23,masculin,Master,291107,0,Inchiriat,882390,10.99,3.03,2,1,0
24,masculin,Postliceala,145657,3,Proprietate,204930,11.83,1.41,3,1,0
23,masculin,Licenta,221760,2,Ipotecata,307766,10.37,1.39,4,1,0
23,feminin,Master,92644,3,Inchiriat,351674,10.75,3.8,2,1,0
26,masculin,Postliceala,38561,2,Ipotecata,112968,14.96,2.93,4,0,1
24,masculin,Licenta,250327,0,Ipotecata,1661025,7.88,6.64,2,0,0
21,masculin,Liceu,373941,0,Inchiriat,1397480,13.92,3.74,3,1,0
24,feminin,Postliceala,297885,2,Ipotecata,1631324,15.96,5.48,3,1,0
22,feminin,Licenta,289001,0,Ipotecata,163107,7.9,0.56,3,1,0
24,masculin,Postliceala,421361,1,Inchiriat,246742,11.86,0.59,2,0,1
22,feminin,Postliceala,317638,0,Proprietate,2181452,6.39,6.87,4,1,1
23,masculin,Postliceala,75731,0,Ipotecata,317979,13.57,4.2,2,1,0
25,masculin,Liceu,122510,1,Ipotecata,651193,9.99,5.32,2,1,0
25,masculin,Liceu,247619,4,Ipotecata,1290632,10.38,5.21,4,1,1
24,masculin,Liceu,162970,2,Ipotecata,962259,11.89,5.9,2,1,0
25,feminin,Postliceala,197161,1,Ipotecata,1237901,7.49,6.28,3,0,0
22,feminin,Master,340040,0,Ipotecata,1061898,7.51,3.12,4,0,1
23,feminin,Postliceala,56349,3,Ipotecata,354070,11.99,6.28,2,0,0
23,masculin,Postliceala,323803,2,Inchiriat,1743570,11.01,5.38,3,0,1
26,masculin,Liceu,113443,5,Inchiriat,616977,16.49,5.44,2,0,1
25,masculin,Liceu,340939,3,Inchiriat,2040751,17.19,5.99,2,0,0
22,feminin,Postliceala,320374,0,Ipotecata,686055,13.85,2.14,3,1,0
24,feminin,Licenta,372063,1,Inchiriat,709601,11.01,1.91,3,1,0
23,masculin,Master,41920,1,Ipotecata,325767,5.99,7.77,3,0,0
24,masculin,Master,425533,1,Inchiriat,795874,11.01,1.87,3,1,0
23,feminin,Postliceala,237504,1,Inchiriat,1040247,12.53,4.38,4,0,0
24,masculin,Liceu,169759,4,Inchiriat,328721,11.49,1.94,4,1,0
22,feminin,Licenta,215955,0,Inchiriat,556377,13.85,2.58,4,0,1
23,masculin,Licenta,222124,0,Ipotecata,1661612,7.88,7.48,2,1,0
24,masculin,Master,377277,1,Ipotecata,2140316,10.65,5.67,3,1,1
22,masculin,Postliceala,70648,0,Inchiriat,112829,7.66,1.6,2,0,1
26,masculin,Liceu,199717,7,Inchiriat,1583222,10.75,7.93,2,1,0
23,feminin,Liceu,430047,0,Inchiriat,2277950,13.06,5.3,3,1,0
24,feminin,Postliceala,345975,5,Inchiriat,618443,12.21,1.79,4,0,1
25,masculin,Liceu,94200,0,Ipotecata,440633,6.03,4.68,3,0,1
24,masculin,Liceu,148764,2,Inchiriat,967856,10.62,6.51,2,0,0
24,masculin,Licenta,206189,0,Inchiriat,1566902,12.99,7.6,2,1,1
25,masculin,Liceu,141485,2,Ipotecata,84608,9.88,0.6,2,0,1
22,masculin,Licenta,395578,0,Ipotecata,1355270,11.01,3.43,4,0,1
23,feminin,Liceu,244500,1,Ipotecata,753079,6.17,3.08,4,0,1
21,masculin,Master,79639,0,Inchiriat,316105,12.61,3.97,2,0,1
20,masculin,Postliceala,301089,0,Ipotecata,459347,9.99,1.53,4,0,1
23,feminin,Liceu,128456,2,Ipotecata,637480,7.66,4.96,3,0,0
23,masculin,Licenta,420500,2,Ipotecata,2317204,11.26,5.51,3,1,0
21,masculin,Liceu,274662,0,Inchiriat,950654,11.71,3.46,4,0,1
26,feminin,Liceu,119857,3,Ipotecata,857458,6.91,7.15,3,0,0
26,masculin,Liceu,32784,2,Inchiriat,15439,8.59,0.47,3,0,1
26,feminin,Postliceala,360704,3,Ipotecata,1749605,7.51,4.85,3,0,1
23,masculin,Licenta,386032,2,Proprietate,178521,5.79,0.46,3,1,0
23,masculin,Licenta,278668,0,Inchiriat,394051,12.23,1.41,4,0,1
22,masculin,Postliceala,247858,2,Inchiriat,191297,12.69,0.77,4,0,1
24,masculin,Licenta,286141,0,Inchiriat,1903837,11.12,6.65,2,0,0
22,masculin,Licenta,55226,0,Proprietate,300509,11.01,5.44,2,0,1
25,feminin,Liceu,407986,1,Inchiriat,930989,14.61,2.28,3,1,0
26,feminin,Liceu,235039,0,Inchiriat,962293,10.71,4.09,3,0,0
26,feminin,Master,107696,6,Ipotecata,45136,13.99,0.42,2,1,0
24,masculin,Liceu,226467,0,Inchiriat,1618808,14.11,7.15,2,0,0
23,feminin,Liceu,137389,0,Proprietate,415522,5.42,3.02,2,0,1
25,masculin,Postliceala,92569,1,Inchiriat,670135,11.11,7.24,3,1,0
26,masculin,Postliceala,213232,4,Ipotecata,1555500,7.51,7.29,2,1,0
22,feminin,Liceu,37455,2,Inchiriat,115084,6.62,3.07,2,1,0
22,feminin,Liceu,74767,0,Inchiriat,310603,7.14,4.15,3,1,0
25,masculin,Licenta,87235,4,Inchiriat,262956,14.84,3.01,4,0,1
24,masculin,Licenta,333271,2,Ipotecata,2242326,7.49,6.73,2,0,0
26,feminin,Licenta,290239,0,Inchiriat,1419696,12.21,4.89,2,1,0
22,feminin,Licenta,365711,1,Ipotecata,1257871,11.36,3.44,2,1,0
25,feminin,Postliceala,45232,5,Ipotecata,358692,7.88,7.93,3,0,0
24,feminin,Licenta,337124,2,Inchiriat,157536,11.01,0.47,2,1,0
22,masculin,Licenta,92887,0,Proprietate,298097,6.91,3.21,4,0,1
25,masculin,Licenta,121627,4,Inchiriat,914696,7.29,7.52,4,0,0
21,feminin,Licenta,309238,1,Inchiriat,1558326,5.79,5.04,2,0,0
26,masculin,Postliceala,348287,1,Ipotecata,848153,9.88,2.44,2,1,1
23,masculin,Postliceala,429970,1,Inchiriat,1807757,10.25,4.2,3,0,0
25,feminin,Licenta,291312,5,Proprietate,1925157,12.18,6.61,2,1,0
22,masculin,Licenta,168752,0,Inchiriat,585936,7.51,3.47,4,1,0
26,masculin,Postliceala,236145,6,Ipotecata,1749999,5.42,7.41,4,1,0
22,masculin,Liceu,51394,1,Inchiriat,47628,12.84,0.93,3,1,0
24,feminin,Master,427011,3,Inchiriat,1791817,13.49,4.2,3,1,0
24,feminin,Master,371294,0,Inchiriat,2092029,13.06,5.63,4,0,0
22,masculin,Postliceala,24101,0,Ipotecata,8365,12.99,0.35,3,1,0
22,masculin,Liceu,309624,0,Inchiriat,242291,10.65,0.78,2,0,1
22,feminin,Postliceala,305746,0,Inchiriat,646163,12.42,2.11,4,1,0
23,masculin,Postliceala,374351,1,Ipotecata,2277865,11.01,6.08,3,0,0
25,masculin,Liceu,250323,4,Ipotecata,1148142,13.22,4.59,3,0,0
24,feminin,Postliceala,383501,1,Inchiriat,1772068,15.28,4.62,3,1,1
24,masculin,Postliceala,291071,3,Proprietate,2060449,7.49,7.08,3,0,0
25,masculin,Licenta,139804,4,Ipotecata,314980,8.32,2.25,4,1,0
24,masculin,Liceu,238354,3,Inchiriat,1550284,11.01,6.5,2,1,0
24,masculin,Postliceala,311149,2,Inchiriat,372764,12.69,1.2,2,0,1
23,masculin,Postliceala,147604,0,Inchiriat,1100989,16.29,7.46,2,0,0
23,masculin,Liceu,252491,3,Inchiriat,460905,12.69,1.83,2,1,0
26,feminin,Licenta,424436,6,Inchiriat,120789,10.65,0.28,2,1,1
23,feminin,Licenta,233550,0,Ipotecata,937168,11.01,4.01,3,0,0
23,feminin,Master,59801,1,Inchiriat,257371,13.57,4.3,2,0,1
21,feminin,Liceu,77743,0,Inchiriat,195832,12.87,2.52,4,1,0
23,masculin,Liceu,244297,2,Inchiriat,1371707,11.99,5.61,3,0,0
26,masculin,Master,222532,2,Inchiriat,1179585,9.83,5.3,4,0,1
24,masculin,Licenta,85950,0,Inchiriat,188536,11.49,2.19,4,1,0
24,masculin,Liceu,65686,1,Ipotecata,51655,11.01,0.79,4,1,1
24,feminin,Licenta,354598,0,Ipotecata,990324,8.94,2.79,2,0,1
23,masculin,Postliceala,224728,0,Inchiriat,1024986,11.01,4.56,2,1,0
24,masculin,Licenta,235061,6,Ipotecata,1253305,19.13,5.33,3,0,1
23,masculin,Licenta,395626,0,Inchiriat,2297096,8.0,5.81,3,0,0
22,masculin,Postliceala,316540,0,Ipotecata,2243350,7.51,7.09,2,1,0
26,masculin,Licenta,57762,1,Inchiriat,168604,10.0,2.92,3,0,1
22,feminin,Licenta,141678,0,Proprietate,201104,14.61,1.42,4,0,1
25,masculin,Postliceala,122863,1,Inchiriat,478974,10.38,3.9,2,0,1
24,masculin,Licenta,224440,5,Ipotecata,474976,13.92,2.12,3,1,0
24,masculin,Liceu,148374,2,Ipotecata,1106946,16.89,7.46,2,1,1
23,masculin,Liceu,36066,0,Ipotecata,59364,9.88,1.65,2,1,0
22,feminin,Licenta,82056,2,Inchiriat,160595,13.43,1.96,3,0,1
26,feminin,Licenta,136101,2,Ipotecata,453577,15.28,3.33,2,0,1
26,masculin,Postliceala,226818,5,Inchiriat,1801085,11.12,7.94,3,0,0
22,masculin,Licenta,47160,0,Ipotecata,308912,6.03,6.55,3,1,0
25,masculin,Licenta,432860,2,Proprietate,1808990,11.01,4.18,4,0,0
23,feminin,Master,93589,1,Ipotecata,721572,8.32,7.71,2,1,0
22,feminin,Liceu,430201,0,Ipotecata,1797007,10.99,4.18,4,0,0
23,feminin,Licenta,25816,0,Inchiriat,63350,11.89,2.45,2,1,0
23,feminin,Licenta,149643,1,Altul,393538,8.0,2.63,2,1,0
23,masculin,Liceu,299596,2,Inchiriat,101188,6.54,0.34,4,0,1
23,masculin,Postliceala,150018,0,Inchiriat,836398,10.74,5.58,3,0,0
25,feminin,Licenta,341029,0,Ipotecata,2049507,12.61,6.01,2,1,0
22,masculin,Liceu,191694,1,Inchiriat,950260,11.01,4.96,3,0,0
22,masculin,Licenta,436760,1,Inchiriat,1784573,11.01,4.09,2,1,0
26,feminin,Licenta,73108,2,Proprietate,111301,13.22,1.52,2,0,1
22,feminin,Licenta,116794,1,Ipotecata,756639,8.49,6.48,2,1,0
23,masculin,Postliceala,85734,0,Ipotecata,660152,11.03,7.7,4,1,0
26,masculin,Postliceala,398278,7,Ipotecata,853878,5.42,2.14,2,0,1
21,feminin,Liceu,248455,0,Proprietate,1731981,6.99,6.97,3,1,1
23,masculin,Liceu,182674,3,Ipotecata,752484,7.51,4.12,2,0,0
25,masculin,Master,96380,5,Inchiriat,195408,11.01,2.03,2,1,0
25,feminin,Liceu,130595,0,Inchiriat,314397,10.74,2.41,3,1,0
23,feminin,Licenta,51975,1,Ipotecata,383177,7.14,7.37,4,1,0
22,feminin,Licenta,419819,0,Ipotecata,3263485,13.49,7.77,2,1,0
22,feminin,Postliceala,435308,0,Inchiriat,1716448,11.71,3.94,3,0,1
23,masculin,Licenta,363765,1,Inchiriat,1676522,11.14,4.61,4,0,1
26,feminin,Postliceala,56627,5,Ipotecata,18941,7.29,0.33,4,1,0
21,feminin,Liceu,61243,1,Inchiriat,481193,8.9,7.86,3,0,0
23,masculin,Master,34152,2,Inchiriat,214237,6.91,6.27,4,0,0
23,masculin,Liceu,410743,1,Ipotecata,1898719,7.51,4.62,4,1,0
23,masculin,Master,221603,3,Ipotecata,262770,11.01,1.19,3,0,1
22,masculin,Liceu,339654,3,Ipotecata,610463,5.99,1.8,4,1,0
23,feminin,Postliceala,41622,2,Ipotecata,330499,14.35,7.94,3,1,1
