varsta,gen,educatie,venit_anual,vechime,tip_locuinta,valoare_credit,rata_dobanzii,procent_credit_din_venit,ani_istoric_credit,istoric_neplata,status_credit
29,masculin,Licenta,85171,9,Inchiriat,8000,9.63,0.09,9,1,0
35,feminin,Liceu,85998,12,Inchiriat,8000,11.49,0.09,6,1,0
35,masculin,Postliceala,75105,13,Ipotecata,9475,6.03,0.13,5,1,0
30,masculin,Licenta,85987,8,Inchiriat,8000,11.12,0.09,8,0,0
31,feminin,Licenta,87516,11,Inchiriat,8000,7.9,0.09,7,1,0
30,feminin,Postliceala,75789,5,Ipotecata,15000,6.03,0.2,10,0,0
29,masculin,Liceu,75350,4,Ipotecata,9000,6.62,0.12,7,1,0
29,masculin,Master,75678,10,Proprietate,15000,6.03,0.2,7,1,0
29,masculin,Postliceala,75098,4,Ipotecata,12000,7.51,0.16,5,1,0
31,feminin,Liceu,75411,8,Ipotecata,2500,14.65,0.03,6,1,0
34,masculin,Licenta,75553,7,Ipotecata,28000,11.71,0.37,10,1,0
29,masculin,Master,75542,3,Ipotecata,10000,5.99,0.13,8,0,0
29,feminin,Liceu,87236,6,Inchiriat,8000,13.57,0.09,9,0,0
27,feminin,Liceu,75269,8,Ipotecata,5000,5.42,0.07,5,0,0
31,feminin,Liceu,87419,9,Inchiriat,8000,14.65,0.09,10,1,0
29,masculin,Liceu,88643,8,Inchiriat,8000,7.4,0.09,7,0,0
30,feminin,Licenta,88775,7,Inchiriat,8000,9.99,0.09,7,1,0
28,feminin,Liceu,90810,7,Inchiriat,8000,7.9,0.09,6,1,0
27,feminin,Liceu,75500,4,Ipotecata,4150,18.39,0.05,5,0,0
27,masculin,Licenta,90941,2,Inchiriat,8000,13.49,0.09,5,1,0
29,feminin,Licenta,75108,6,Ipotecata,9600,18.39,0.13,10,1,0
29,feminin,Master,68169,8,Ipotecata,8000,11.49,0.12,5,0,1
31,feminin,Liceu,75583,10,Ipotecata,7500,10.99,0.1,5,0,0
30,feminin,Licenta,75201,6,Ipotecata,9600,11.99,0.13,8,1,0
29,feminin,Master,92011,7,Inchiriat,8000,11.36,0.09,5,1,0
27,feminin,Master,93193,5,Inchiriat,8000,5.79,0.09,6,1,0
31,feminin,Postliceala,94946,5,Inchiriat,8000,7.9,0.08,7,1,0
28,feminin,Postliceala,74357,8,Inchiriat,8000,10.38,0.11,8,0,1
27,feminin,Master,94884,3,Inchiriat,8000,8.59,0.08,5,1,0
31,feminin,Licenta,75606,9,Ipotecata,6550,5.79,0.09,5,0,0
31,feminin,Licenta,96696,10,Inchiriat,8000,12.61,0.08,7,0,0
27,masculin,Liceu,67978,5,Ipotecata,10000,6.91,0.15,8,0,1
27,feminin,Postliceala,97780,3,Inchiriat,8000,8.49,0.08,9,0,0
29,feminin,Licenta,75391,7,Ipotecata,3600,7.14,0.05,9,1,0
28,feminin,Master,98987,4,Inchiriat,8000,7.49,0.08,10,1,0
33,masculin,Master,75741,8,Ipotecata,10000,7.88,0.13,6,0,0
30,feminin,Licenta,75058,8,Ipotecata,8000,11.01,0.11,10,0,0
29,feminin,Postliceala,100518,5,Inchiriat,8000,13.49,0.08,9,1,0
29,masculin,Postliceala,74897,8,Ipotecata,3000,14.84,0.04,7,1,0
31,feminin,Postliceala,75177,13,Ipotecata,17000,11.01,0.23,10,0,0
29,masculin,Liceu,101427,7,Inchiriat,8000,11.49,0.08,8,0,0
32,masculin,Licenta,75334,10,Ipotecata,6000,11.36,0.08,6,1,0
33,masculin,Master,75494,11,Ipotecata,3700,6.39,0.05,7,0,0
28,masculin,Licenta,103146,8,Inchiriat,8000,11.71,0.08,5,1,0
30,feminin,Master,75434,12,Ipotecata,5000,13.11,0.07,8,0,0
32,masculin,Licenta,75414,9,Ipotecata,20000,11.36,0.27,9,1,0
29,feminin,Licenta,102844,9,Inchiriat,8000,10.62,0.08,8,1,0
29,feminin,Liceu,75774,9,Ipotecata,20000,11.01,0.26,10,0,0
28,masculin,Licenta,75411,1,Ipotecata,5000,10.25,0.07,6,1,0
27,masculin,Licenta,75509,6,Ipotecata,3600,7.14,0.05,9,1,0
28,masculin,Postliceala,104165,6,Inchiriat,8000,5.99,0.08,10,0,0
34,feminin,Master,104823,12,Inchiriat,8000,13.49,0.08,9,0,0
32,masculin,Master,75348,10,Proprietate,15000,12.18,0.2,6,0,0
27,masculin,Master,108797,8,Inchiriat,8000,10.99,0.07,10,0,0
33,masculin,Postliceala,75436,11,Proprietate,9800,13.79,0.13,10,1,0
32,masculin,Licenta,109091,11,Inchiriat,8000,7.88,0.07,5,1,0
29,masculin,Licenta,74965,9,Ipotecata,10000,12.41,0.13,9,1,0
27,feminin,Licenta,113052,6,Inchiriat,8000,11.01,0.07,7,0,0
34,feminin,Licenta,112635,14,Inchiriat,8000,11.01,0.07,9,1,0
28,feminin,Master,67958,8,Ipotecata,5050,12.29,0.07,5,0,1
27,masculin,Postliceala,68048,5,Ipotecata,25000,13.55,0.37,8,0,1
28,masculin,Postliceala,114997,4,Inchiriat,8000,12.42,0.07,6,0,0
31,masculin,Licenta,114903,11,Inchiriat,8000,11.01,0.07,10,0,0
27,masculin,Liceu,75370,6,Ipotecata,3275,9.33,0.04,8,1,0
29,feminin,Licenta,75427,5,Ipotecata,12000,11.11,0.16,7,1,0
29,masculin,Postliceala,119913,6,Inchiriat,8000,12.99,0.07,8,0,0
33,masculin,Doctorat,125640,9,Inchiriat,8000,11.58,0.06,8,0,0
31,masculin,Postliceala,75490,8,Ipotecata,4800,11.01,0.06,10,1,0
34,feminin,Master,126851,14,Inchiriat,8000,8.38,0.06,8,1,0
29,masculin,Licenta,127622,0,Inchiriat,8000,7.49,0.06,7,0,0
28,masculin,Licenta,124867,5,Inchiriat,8000,14.61,0.06,10,0,1
32,masculin,Postliceala,75461,9,Ipotecata,6000,14.27,0.08,6,1,0
30,feminin,Postliceala,76074,8,Ipotecata,9000,15.05,0.12,10,1,0
30,masculin,Postliceala,130540,4,Inchiriat,8000,14.96,0.06,7,0,1
28,feminin,Postliceala,75685,7,Ipotecata,3800,6.62,0.05,7,1,0
35,masculin,Liceu,150959,14,Inchiriat,8000,11.01,0.05,7,1,0
30,masculin,Liceu,75876,6,Ipotecata,6000,6.03,0.08,10,0,0
33,feminin,Licenta,68319,11,Ipotecata,8500,12.42,0.12,6,0,1
34,masculin,Postliceala,157047,13,Inchiriat,8000,10.99,0.05,10,0,0
27,masculin,Licenta,75877,6,Ipotecata,1000,5.42,0.01,7,1,0
30,masculin,Liceu,159925,5,Inchiriat,8000,13.57,0.05,5,1,0
27,masculin,Liceu,76244,4,Ipotecata,12000,5.42,0.16,8,1,0
28,masculin,Master,75897,4,Ipotecata,5400,7.29,0.07,7,1,0
28,masculin,Liceu,181114,7,Inchiriat,8000,11.71,0.04,10,1,0
31,feminin,Liceu,75811,8,Ipotecata,8500,14.09,0.11,5,1,0
31,masculin,Licenta,69032,11,Ipotecata,4000,13.35,0.06,5,0,1
27,masculin,Licenta,181327,3,Inchiriat,8000,11.01,0.04,7,1,0
33,masculin,Liceu,187093,12,Inchiriat,8000,7.9,0.04,6,1,0
28,feminin,Liceu,192956,6,Inchiriat,8000,12.69,0.04,7,1,0
27,masculin,Postliceala,192851,5,Inchiriat,8000,12.42,0.04,9,1,0
29,feminin,Postliceala,259160,6,Inchiriat,8000,10.71,0.03,7,1,0
31,feminin,Licenta,663415,10,Inchiriat,8000,7.29,0.01,10,1,0
32,masculin,Liceu,76092,10,Ipotecata,20000,12.53,0.26,6,1,0
30,feminin,Postliceala,778815,8,Inchiriat,8000,12.73,0.01,10,1,0
27,masculin,Master,81067,4,Inchiriat,8050,14.72,0.1,9,0,0
33,feminin,Licenta,67230,9,Inchiriat,8100,11.01,0.12,10,1,0
30,feminin,Postliceala,76237,11,Ipotecata,3200,11.01,0.04,8,1,0
32,masculin,Postliceala,43210,10,Inchiriat,8150,16.49,0.19,5,0,0
35,feminin,Postliceala,76216,13,Proprietate,1600,5.42,0.02,5,0,0
27,masculin,Postliceala,75847,7,Ipotecata,12000,7.66,0.16,8,1,0
30,masculin,Master,75916,4,Ipotecata,15000,6.91,0.2,10,1,0
33,masculin,Postliceala,52255,9,Inchiriat,8200,7.88,0.16,9,1,0
29,masculin,Licenta,76164,5,Ipotecata,5000,11.36,0.07,7,1,0
29,feminin,Licenta,93269,9,Inchiriat,8225,11.01,0.09,10,1,0
31,feminin,Postliceala,76057,9,Proprietate,3000,13.92,0.04,5,1,0
28,masculin,Licenta,40094,7,Inchiriat,8250,7.51,0.21,10,0,0
35,feminin,Licenta,58459,13,Inchiriat,8250,7.51,0.14,6,0,0
27,masculin,Master,76164,4,Ipotecata,25000,14.84,0.33,5,1,0
28,masculin,Postliceala,68841,8,Ipotecata,16300,14.91,0.24,10,0,1
28,masculin,Liceu,76319,6,Ipotecata,12000,11.01,0.16,6,0,0
33,masculin,Licenta,76654,10,Proprietate,7075,17.58,0.09,8,1,0
32,masculin,Postliceala,23913,7,Inchiriat,8325,6.62,0.35,9,0,1
31,masculin,Master,33078,10,Inchiriat,8325,7.51,0.25,7,0,1
28,feminin,Liceu,98207,6,Inchiriat,8350,7.49,0.09,8,0,0
27,masculin,Liceu,76665,7,Ipotecata,15500,14.65,0.2,5,0,0
33,masculin,Master,76739,10,Ipotecata,18250,8.9,0.24,9,0,0
28,feminin,Liceu,36986,8,Inchiriat,8400,11.89,0.23,10,1,0
31,masculin,Liceu,76588,9,Proprietate,5000,6.03,0.07,5,1,0
30,feminin,Postliceala,39511,8,Inchiriat,8400,13.98,0.21,9,0,1
30,feminin,Master,76643,7,Ipotecata,3500,7.49,0.05,7,1,0
27,masculin,Postliceala,76761,0,Ipotecata,1700,8.49,0.02,5,1,0
34,masculin,Liceu,40171,10,Inchiriat,8400,14.96,0.21,5,0,1
27,feminin,Master,76600,8,Ipotecata,4400,5.99,0.06,8,1,0
28,masculin,Licenta,76692,1,Ipotecata,8575,13.49,0.11,8,1,0
35,masculin,Postliceala,40440,10,Inchiriat,8400,14.91,0.21,8,1,0
34,masculin,Master,76615,11,Ipotecata,18000,11.49,0.23,9,0,0
34,feminin,Licenta,69542,11,Ipotecata,2600,5.99,0.04,7,0,1
31,feminin,Licenta,40960,8,Inchiriat,8400,18.43,0.21,5,0,1
29,feminin,Master,76454,4,Ipotecata,7400,10.99,0.1,10,1,0
28,feminin,Licenta,76803,5,Ipotecata,6400,14.79,0.08,9,1,0
27,feminin,Postliceala,76469,5,Ipotecata,4000,6.99,0.05,7,1,0
27,feminin,Postliceala,76515,7,Ipotecata,18000,7.49,0.24,9,1,0
27,feminin,Licenta,45435,7,Inchiriat,8400,9.91,0.18,7,1,0
34,masculin,Postliceala,41168,15,Inchiriat,8400,10.99,0.2,9,0,1
33,feminin,Licenta,50214,14,Inchiriat,8400,11.71,0.17,6,1,0
32,masculin,Postliceala,76589,13,Ipotecata,8000,6.17,0.1,8,0,0
28,masculin,Licenta,76378,5,Ipotecata,11500,9.99,0.15,8,1,0
27,masculin,Liceu,76839,3,Ipotecata,4500,8.88,0.06,7,0,0
32,masculin,Licenta,51931,9,Inchiriat,8400,7.88,0.16,9,1,0
28,masculin,Liceu,76605,7,Ipotecata,13500,13.23,0.18,5,1,0
29,masculin,Liceu,76062,7,Proprietate,15000,11.01,0.2,7,1,0
29,masculin,Postliceala,77038,8,Proprietate,9000,11.01,0.12,9,1,0
35,masculin,Licenta,61082,12,Inchiriat,8400,7.29,0.14,9,1,0
30,feminin,Postliceala,69575,12,Ipotecata,9000,17.93,0.13,6,0,1
30,masculin,Licenta,76585,8,Ipotecata,8000,10.25,0.1,6,1,0
34,masculin,Postliceala,76061,9,Ipotecata,15000,10.99,0.2,9,1,0
33,feminin,Licenta,76734,11,Proprietate,12800,7.88,0.17,10,1,0
32,masculin,Licenta,61467,11,Inchiriat,8400,12.42,0.14,7,0,0
27,masculin,Liceu,61951,1,Inchiriat,8400,10.71,0.14,5,1,0
28,masculin,Postliceala,76535,8,Ipotecata,8000,12.73,0.1,9,1,0
29,feminin,Postliceala,76619,7,Ipotecata,5000,11.14,0.07,9,0,0
31,feminin,Licenta,76651,6,Ipotecata,7000,13.92,0.09,7,1,0
29,masculin,Postliceala,63407,5,Inchiriat,8400,5.79,0.13,6,0,0
29,feminin,Licenta,76425,7,Ipotecata,25000,11.48,0.33,8,1,0
32,masculin,Postliceala,76405,10,Ipotecata,7000,13.57,0.09,7,0,0
27,masculin,Licenta,64617,5,Inchiriat,8400,11.86,0.13,10,1,0
27,feminin,Licenta,76660,4,Altul,4500,9.63,0.06,8,1,0
27,masculin,Licenta,60533,4,Inchiriat,8400,11.01,0.14,5,0,1
27,masculin,Master,76503,2,Ipotecata,2500,7.68,0.03,7,1,0
30,feminin,Master,70744,11,Inchiriat,8400,12.98,0.12,8,0,0
33,feminin,Liceu,69371,8,Ipotecata,10000,15.68,0.14,8,0,1
30,masculin,Master,64099,5,Inchiriat,8400,7.49,0.13,6,0,1
28,feminin,Licenta,76317,10,Ipotecata,5000,13.67,0.07,7,1,0
27,masculin,Licenta,76326,4,Proprietate,9500,8.07,0.12,6,1,0
27,masculin,Licenta,78811,7,Inchiriat,8400,6.99,0.11,5,1,0
32,masculin,Postliceala,79371,11,Inchiriat,8400,13.61,0.11,9,1,0
31,masculin,Liceu,77030,10,Ipotecata,24000,11.83,0.31,6,1,0
27,masculin,Postliceala,77129,7,Ipotecata,8000,11.36,0.1,10,1,0
27,masculin,Postliceala,86016,0,Inchiriat,8400,12.61,0.1,10,0,0
28,masculin,Licenta,79917,6,Inchiriat,8400,7.51,0.11,8,0,1
29,masculin,Master,77256,9,Proprietate,20000,8.9,0.26,10,1,0
34,masculin,Liceu,77167,12,Ipotecata,5125,8.49,0.07,5,1,0
28,masculin,Licenta,90998,8,Inchiriat,8400,11.14,0.09,5,0,1
30,masculin,Licenta,76997,8,Ipotecata,12000,15.33,0.16,9,1,0
34,feminin,Liceu,123635,13,Inchiriat,8400,17.19,0.07,10,0,0
27,masculin,Master,69911,3,Ipotecata,17000,12.18,0.24,8,0,1
28,masculin,Postliceala,77107,8,Ipotecata,12500,11.01,0.16,10,1,0
28,masculin,Postliceala,77386,5,Ipotecata,3000,11.01,0.04,7,1,0
35,masculin,Liceu,70210,14,Ipotecata,2000,6.76,0.03,9,0,1
31,masculin,Postliceala,23890,9,Inchiriat,8500,11.01,0.36,6,0,1
33,feminin,Master,77760,12,Ipotecata,8500,13.23,0.11,8,1,0
28,masculin,Licenta,25002,6,Inchiriat,8500,8.88,0.34,10,0,1
29,masculin,Master,77827,5,Ipotecata,3000,11.01,0.04,10,0,0
30,feminin,Liceu,118589,7,Inchiriat,8525,10.78,0.07,9,0,1
30,feminin,Licenta,77694,5,Ipotecata,15000,17.99,0.19,5,0,0
27,feminin,Master,77776,7,Ipotecata,20000,6.54,0.26,10,1,0
29,masculin,Postliceala,34457,6,Inchiriat,8575,19.42,0.25,8,0,1
33,masculin,Master,77743,8,Ipotecata,3200,5.42,0.04,6,1,0
29,masculin,Licenta,77829,6,Proprietate,12000,12.61,0.15,5,0,0
27,feminin,Licenta,43107,6,Inchiriat,8575,15.27,0.2,6,1,0
34,feminin,Master,77929,15,Ipotecata,6400,8,0.08,9,1,0
27,masculin,Liceu,36906,3,Inchiriat,8600,7.51,0.23,8,0,0
27,feminin,Doctorat,39279,4,Inchiriat,8600,16.02,0.22,6,0,1
35,masculin,Licenta,43030,12,Inchiriat,8600,15.99,0.2,5,0,0
30,masculin,Licenta,77620,5,Ipotecata,10200,6.62,0.13,8,1,0
30,feminin,Liceu,52862,7,Inchiriat,8600,11.36,0.16,5,1,0
27,feminin,Licenta,36754,3,Inchiriat,8650,8.94,0.24,6,0,0
31,masculin,Liceu,73993,10,Inchiriat,8650,8.49,0.12,8,0,0
28,feminin,Master,77749,6,Ipotecata,7000,11.71,0.09,9,1,0
28,feminin,Postliceala,78025,4,Ipotecata,12000,6.03,0.15,8,0,0
28,masculin,Postliceala,34991,6,Inchiriat,8700,14.61,0.25,10,0,1
30,masculin,Licenta,39193,8,Inchiriat,8700,15.58,0.22,10,0,1
32,masculin,Liceu,49428,8,Inchiriat,8700,12.61,0.18,5,0,0
29,feminin,Master,55107,7,Inchiriat,8700,7.88,0.16,9,1,0
31,feminin,Doctorat,70905,8,Ipotecata,16000,11.01,0.23,8,0,1
27,feminin,Postliceala,77693,4,Ipotecata,3500,11.99,0.05,8,1,0
33,feminin,Postliceala,78014,11,Ipotecata,8800,7.49,0.11,5,1,0
28,feminin,Liceu,78073,6,Ipotecata,8825,5.99,0.11,5,1,0
27,feminin,Licenta,83075,4,Inchiriat,8700,7.88,0.1,5,1,0
34,masculin,Postliceala,77648,8,Ipotecata,9000,6.92,0.12,6,0,0
31,feminin,Liceu,71929,10,Inchiriat,8750,12.68,0.12,9,1,0
35,feminin,Liceu,77582,11,Ipotecata,14500,7.66,0.19,6,1,0
34,feminin,Master,77697,10,Ipotecata,7200,7.29,0.09,7,0,0
27,masculin,Liceu,79584,3,Inchiriat,8750,9.63,0.11,5,1,0
28,masculin,Postliceala,77785,8,Ipotecata,7200,7.29,0.09,8,0,0
27,feminin,Master,77718,5,Proprietate,5000,5.79,0.06,5,0,0
34,feminin,Liceu,51593,9,Inchiriat,8775,13.06,0.17,6,1,0
27,masculin,Liceu,77859,4,Ipotecata,8000,5.79,0.1,5,1,0
34,masculin,Postliceala,77596,13,Ipotecata,8000,6.91,0.1,6,1,0
32,feminin,Licenta,174622,8,Inchiriat,8800,10.59,0.05,7,1,0
28,feminin,Master,77732,10,Ipotecata,5000,13.23,0.06,7,1,0
32,feminin,Licenta,77980,8,Ipotecata,8000,6.76,0.1,7,0,0
32,feminin,Master,29577,10,Inchiriat,9000,15.62,0.3,7,0,1
33,feminin,Liceu,70466,11,Ipotecata,15000,10.62,0.21,5,0,1
34,feminin,Liceu,29852,12,Inchiriat,9000,11.14,0.3,8,0,1
32,feminin,Licenta,77602,9,Ipotecata,13000,7.88,0.17,7,1,0
31,masculin,Licenta,77938,13,Ipotecata,24000,10.25,0.31,5,1,0
31,masculin,Licenta,78079,7,Ipotecata,20000,11.01,0.26,5,1,0
35,masculin,Master,70296,17,Ipotecata,15000,13.99,0.21,9,0,1
28,feminin,Postliceala,77387,6,Ipotecata,20000,12.69,0.26,7,1,0
33,masculin,Liceu,35033,8,Inchiriat,9000,11.01,0.26,8,0,1
33,masculin,Liceu,77769,10,Ipotecata,7600,12.99,0.1,7,1,0
30,feminin,Licenta,77932,7,Ipotecata,14000,15.33,0.18,10,0,0
29,masculin,Postliceala,78161,9,Ipotecata,8000,6.03,0.1,9,1,0
35,masculin,Postliceala,36567,15,Inchiriat,9000,13.92,0.25,7,1,0
29,feminin,Postliceala,39877,5,Inchiriat,9000,16.77,0.23,5,0,0
27,feminin,Licenta,39061,5,Inchiriat,9000,11.48,0.23,8,0,1
31,feminin,Liceu,78724,9,Ipotecata,7000,7.88,0.09,5,0,0
27,masculin,Licenta,78447,6,Ipotecata,24000,11.83,0.31,5,1,0
30,masculin,Licenta,40292,7,Inchiriat,9000,11.22,0.22,10,1,0
35,feminin,Postliceala,78614,13,Ipotecata,4500,12.53,0.06,9,0,0
29,feminin,Liceu,78407,10,Ipotecata,15000,11.01,0.19,7,1,0
33,feminin,Liceu,41718,13,Inchiriat,9000,14.17,0.22,10,0,1
31,feminin,Liceu,41885,8,Inchiriat,9000,11.48,0.21,5,1,0
30,masculin,Master,41645,8,Inchiriat,9000,11.01,0.22,8,0,0
28,masculin,Master,78762,9,Ipotecata,12000,11.01,0.15,7,0,0
29,feminin,Master,35990,6,Inchiriat,9000,6.54,0.25,9,0,1
32,feminin,Liceu,43214,8,Inchiriat,9000,8.59,0.21,6,0,0
29,feminin,Liceu,71586,5,Ipotecata,5000,11.71,0.07,6,0,1
30,feminin,Licenta,78797,6,Ipotecata,5600,10.99,0.07,8,0,0
31,masculin,Postliceala,35719,9,Inchiriat,9000,15.37,0.25,9,0,1
27,feminin,Postliceala,78944,2,Ipotecata,6500,11.01,0.08,6,1,0
35,feminin,Licenta,71862,12,Ipotecata,12000,15.7,0.17,9,0,1
34,feminin,Licenta,71530,11,Ipotecata,17000,17.74,0.24,10,0,1
29,masculin,Licenta,37241,10,Inchiriat,9000,6.91,0.24,8,0,1
29,masculin,Licenta,79076,7,Ipotecata,2500,9.62,0.03,6,0,0
31,feminin,Licenta,79108,8,Ipotecata,23200,7.9,0.29,10,1,0
28,masculin,Postliceala,78979,5,Ipotecata,4500,15.96,0.06,9,0,0
27,feminin,Postliceala,79127,6,Ipotecata,3000,7.51,0.04,8,1,0
27,masculin,Doctorat,44927,4,Inchiriat,9000,7.49,0.2,8,0,0
27,masculin,Postliceala,72004,6,Ipotecata,3000,7.9,0.04,9,0,1
27,masculin,Master,45300,6,Inchiriat,9000,11.11,0.2,5,1,0
29,masculin,Postliceala,79075,10,Ipotecata,10000,11.01,0.13,5,0,0
32,masculin,Postliceala,44939,7,Inchiriat,9000,6.92,0.2,8,0,0
27,feminin,Licenta,45394,3,Inchiriat,9000,8.94,0.2,7,0,0
31,masculin,Licenta,46088,7,Inchiriat,9000,7.51,0.2,6,1,0
27,feminin,Master,78914,7,Ipotecata,13225,12.69,0.17,6,1,0
35,masculin,Licenta,46694,11,Inchiriat,9000,14.65,0.19,8,1,0
30,feminin,Licenta,79204,11,Ipotecata,20000,16.77,0.25,6,1,0
31,masculin,Liceu,78939,10,Ipotecata,5000,6.03,0.06,9,1,0
28,masculin,Master,46382,5,Inchiriat,9000,9.96,0.19,9,0,0
31,masculin,Master,79055,9,Ipotecata,20000,11.71,0.25,9,1,0
28,masculin,Licenta,39738,2,Inchiriat,9000,13.99,0.23,7,0,1
28,masculin,Master,39682,7,Inchiriat,9000,15.62,0.23,10,0,1
31,masculin,Liceu,48025,7,Inchiriat,9000,10.71,0.19,6,1,0
27,feminin,Licenta,47750,3,Inchiriat,9000,10.08,0.19,8,1,0
29,masculin,Postliceala,48894,11,Inchiriat,9000,14.27,0.18,5,0,0
27,masculin,Postliceala,79376,5,Ipotecata,10000,12.42,0.13,6,1,0
30,feminin,Licenta,48929,9,Inchiriat,9000,16.77,0.18,5,0,0
29,feminin,Licenta,79008,5,Ipotecata,7000,11.01,0.09,10,1,0
28,feminin,Liceu,49089,6,Inchiriat,9000,12.53,0.18,5,1,0
32,masculin,Licenta,49084,9,Inchiriat,9000,14.35,0.18,6,1,0
31,feminin,Postliceala,49886,8,Inchiriat,9000,11.01,0.18,6,0,0
31,feminin,Master,78902,9,Ipotecata,3000,16.77,0.04,7,1,0
28,masculin,Licenta,50645,5,Inchiriat,9000,9.88,0.18,8,0,0
29,masculin,Postliceala,78786,7,Ipotecata,4800,11.01,0.06,5,0,0
30,masculin,Licenta,78695,9,Ipotecata,17500,11.01,0.22,8,0,0
27,masculin,Licenta,78941,5,Ipotecata,3000,12.42,0.04,10,0,0
35,masculin,Liceu,44355,11,Inchiriat,9000,18.39,0.2,6,0,1
29,masculin,Postliceala,51700,6,Inchiriat,9000,13.06,0.17,5,0,0
31,masculin,Licenta,78941,9,Ipotecata,30000,12.69,0.38,9,0,0
29,feminin,Liceu,71456,10,Ipotecata,8000,16.77,0.11,8,0,1
33,feminin,Master,51465,13,Inchiriat,9000,11.01,0.17,8,0,0
33,feminin,Postliceala,52223,11,Inchiriat,9000,10.37,0.17,5,0,0
33,masculin,Liceu,79194,10,Ipotecata,15000,7.51,0.19,8,0,0
29,feminin,Licenta,79036,4,Ipotecata,3000,6.03,0.04,7,0,0
28,masculin,Liceu,45919,8,Inchiriat,9000,14.59,0.2,8,0,1
27,feminin,Postliceala,79177,6,Ipotecata,6025,6.03,0.08,10,1,0
30,feminin,Doctorat,78833,11,Proprietate,1800,16.49,0.02,9,0,0
32,feminin,Licenta,46786,4,Inchiriat,9000,15.31,0.19,7,0,1
28,feminin,Master,55059,6,Inchiriat,9000,14.65,0.16,10,1,0
31,masculin,Postliceala,79100,6,Ipotecata,5000,11.01,0.06,5,0,0
28,masculin,Licenta,79168,5,Ipotecata,15000,9.99,0.19,10,1,0
29,feminin,Liceu,54739,4,Inchiriat,9000,12.69,0.16,7,0,0
32,feminin,Master,79158,8,Ipotecata,8000,11.01,0.1,5,1,0
31,feminin,Licenta,55061,11,Inchiriat,9000,12.84,0.16,5,1,0
33,feminin,Master,79308,11,Ipotecata,15000,11.99,0.19,10,1,0
31,masculin,Master,78849,9,Ipotecata,12000,7.49,0.15,6,0,0
31,feminin,Postliceala,78807,8,Ipotecata,8000,11.49,0.1,5,1,0
32,masculin,Licenta,55998,9,Inchiriat,9000,7.51,0.16,9,1,0
30,feminin,Licenta,56257,9,Inchiriat,9000,7.29,0.16,5,0,0
27,feminin,Postliceala,57566,6,Inchiriat,9000,12.98,0.16,7,1,0
34,feminin,Licenta,58055,9,Inchiriat,9000,7.14,0.16,7,1,0
29,masculin,Licenta,78965,5,Ipotecata,10000,8.49,0.13,10,0,0
32,feminin,Postliceala,58526,12,Inchiriat,9000,13.99,0.15,8,1,0
27,masculin,Postliceala,58470,5,Inchiriat,9000,10.99,0.15,10,1,0
27,feminin,Licenta,78916,7,Ipotecata,8000,7.49,0.1,8,0,0
28,masculin,Postliceala,58791,9,Inchiriat,9000,8.59,0.15,7,0,0
28,masculin,Postliceala,78904,3,Ipotecata,24000,10.99,0.3,5,0,0
27,feminin,Postliceala,79073,3,Ipotecata,19200,7.49,0.24,7,1,0
33,masculin,Postliceala,53657,13,Inchiriat,9000,15.21,0.17,6,0,1
33,masculin,Postliceala,61102,12,Inchiriat,9000,7.51,0.15,5,1,0
28,masculin,Licenta,78694,5,Ipotecata,10000,7.49,0.13,5,1,0
34,masculin,Licenta,78684,13,Ipotecata,5000,6.99,0.06,7,1,0
29,feminin,Postliceala,78849,5,Ipotecata,10000,6.99,0.13,9,1,0
28,masculin,Liceu,78973,7,Ipotecata,3000,11.01,0.04,7,1,0
29,feminin,Master,78680,6,Ipotecata,6000,6.99,0.08,10,0,0
34,feminin,Postliceala,78793,15,Ipotecata,13750,11.01,0.17,5,0,0
32,feminin,Licenta,62364,10,Inchiriat,9000,12.99,0.14,5,1,0
31,feminin,Master,62451,7,Inchiriat,9000,10.99,0.14,7,1,0
30,masculin,Licenta,62892,8,Inchiriat,9000,6.54,0.14,6,1,0
35,masculin,Liceu,62966,12,Inchiriat,9000,11.01,0.14,9,1,0
29,feminin,Master,78760,4,Ipotecata,7000,11.01,0.09,10,0,0
34,feminin,Licenta,78744,15,Ipotecata,21200,9.99,0.27,6,1,0
28,feminin,Liceu,78803,5,Ipotecata,2000,7.49,0.03,6,1,0
28,feminin,Postliceala,56167,7,Inchiriat,9000,17.56,0.16,7,0,1
28,feminin,Master,79450,6,Ipotecata,2500,5.99,0.03,7,1,0
33,masculin,Licenta,79135,13,Ipotecata,3600,13.99,0.05,9,1,0
27,feminin,Postliceala,78799,2,Ipotecata,4500,11.99,0.06,10,1,0
30,feminin,Licenta,78977,6,Ipotecata,6200,11.01,0.08,5,0,0
32,masculin,Master,64995,10,Inchiriat,9000,5.79,0.14,6,1,0
27,feminin,Liceu,78679,5,Proprietate,15000,6.99,0.19,5,1,0
32,feminin,Postliceala,78460,13,Proprietate,10000,11.99,0.13,5,0,0
34,feminin,Liceu,79392,10,Ipotecata,12300,11.01,0.15,10,0,0
27,masculin,Licenta,79208,5,Ipotecata,9000,7.66,0.11,6,0,0
35,masculin,Liceu,67051,14,Inchiriat,9000,10.25,0.13,6,1,0
34,masculin,Master,37060,11,Inchiriat,9050,5.99,0.24,9,1,0
29,masculin,Postliceala,78526,2,Ipotecata,7000,7.29,0.09,6,1,0
33,masculin,Master,75477,11,Inchiriat,9050,7.29,0.12,7,0,0
